"?SalesID","Sales Area","Product Name","Country","State","Quantity","Order Date","Price Paid"
1064914,"Region Central","Red Bull","Switzerland","St. Gallen",74,"2019-03-02","1,072"
1064915,"Region Central","Red Bull","Switzerland","Vaud",58,"2019-03-02","1,34"
1064916,"Region Central","Red Bull","Switzerland","Zürich",169,"2019-03-02","1,34"
1064917,"Region North 1","Red Bull","United Kingdom","England",25353,"2019-03-02","1,15"
1064918,"Region North 1","Red Bull","United Kingdom","Scotland",4403,"2019-03-02","1,15"
1064919,"Region North 1","Red Bull","United Kingdom","Wales",446,"2019-03-02","1,15"
1064920,"Region Central","Monster Energy Absolutely Zero","Austria","Carinthia",667,"2019-03-02","1,24"
1064921,"Region Central","Monster Energy Absolutely Zero","Austria","Salzburg",1508,"2019-03-02","1,24"
1064922,"Region Central","Monster Energy Absolutely Zero","Austria","Styria",620,"2019-03-02","1,55"
1064923,"Region Central","Monster Energy Absolutely Zero","Austria","Tyrol",650,"2019-03-02","1,55"
1064924,"Region Central","Monster Energy Absolutely Zero","Austria","Upper Austria",1075,"2019-03-02","1,55"
1064925,"Region Central","Monster Energy Absolutely Zero","Austria","Vienna",1641,"2019-03-02","1,55"
1064926,"Region West","Monster Energy Absolutely Zero","Belgium","Antwerp",880,"2019-03-02","1,47"
1064927,"Region West","Monster Energy Absolutely Zero","Belgium","Brussels",1043,"2019-03-02","1,47"
1064928,"Region West","Monster Energy Absolutely Zero","Belgium","East Flanders",272,"2019-03-02","1,47"
1064929,"Region West","Monster Energy Absolutely Zero","Belgium","Flemish Brabant",285,"2019-03-02","1,47"
1064930,"Region West","Monster Energy Absolutely Zero","Belgium","Hainaut",279,"2019-03-02","1,47"
1064931,"Region West","Monster Energy Absolutely Zero","Belgium","Limburg",580,"2019-03-02","1,47"
1064932,"Region West","Monster Energy Absolutely Zero","Belgium","Liège",302,"2019-03-02","1,47"
1064933,"Region West","Monster Energy Absolutely Zero","Belgium","Namur",256,"2019-03-02","1,47"
1064934,"Region West","Monster Energy Absolutely Zero","Belgium","West Flanders",275,"2019-03-02","1,47"
1064935,"Region North 2","Monster Energy Absolutely Zero","Denmark","Central Jutland",562,"2019-03-02","1,71"
1064936,"Region North 2","Monster Energy Absolutely Zero","Denmark","Hovedstaden",1352,"2019-03-02","1,71"
1064937,"Region North 2","Monster Energy Absolutely Zero","Denmark","South Denmark",309,"2019-03-02","1,71"
1064938,"Region North 2","Monster Energy Absolutely Zero","Denmark","Zealand",272,"2019-03-02","1,71"
1064939,"Region North 2","Monster Energy Absolutely Zero","Finland","Finland Proper",444,"2019-03-02","1,6"
1064940,"Region North 2","Monster Energy Absolutely Zero","Finland","Kymenlaakso",275,"2019-03-02","1,6"
1064941,"Region North 2","Monster Energy Absolutely Zero","Finland","Uusimaa",149,"2019-03-02","1,6"
1064942,"Region West","Monster Energy Absolutely Zero","France","Alsace-Champagne-Ardenne-Lorraine",1978,"2019-03-02","1,47"
1064943,"Region West","Monster Energy Absolutely Zero","France","Aquitaine-Limousin-Poitou-Charentes",2950,"2019-03-02","1,47"
1064944,"Region West","Monster Energy Absolutely Zero","France","Auvergne-Rhône-Alpes",1161,"2019-03-02","1,47"
1064945,"Region West","Monster Energy Absolutely Zero","France","Brittany",5694,"2019-03-02","1,47"
1064946,"Region West","Monster Energy Absolutely Zero","France","Bourgogne-Franche-Comté",1130,"2019-03-02","1,47"
1064947,"Region West","Monster Energy Absolutely Zero","France","Centre-Val de Loire",1002,"2019-03-02","1,47"
1064948,"Region West","Monster Energy Absolutely Zero","France","Corsica",1170,"2019-03-02","1,47"
1064949,"Region West","Monster Energy Absolutely Zero","France","Ile-de-France",4032,"2019-03-02","1,176"
1064950,"Region West","Monster Energy Absolutely Zero","France","Languedoc-Roussillon-Midi-Pyrénées",1043,"2019-03-02","1,47"
1064951,"Region West","Monster Energy Absolutely Zero","France","Normandy",6768,"2019-03-02","1,47"
1064952,"Region West","Monster Energy Absolutely Zero","France","Nord-Pas-de-Calais-Picardie",2176,"2019-03-02","1,47"
1064953,"Region West","Monster Energy Absolutely Zero","France","Pays de la Loire",4528,"2019-03-02","1,47"
1064954,"Region West","Monster Energy Absolutely Zero","France","Provence-Alpes-Côte d'Azur",993,"2019-03-02","1,47"
1064955,"Region Central","Monster Energy Absolutely Zero","Germany","Baden-Württemberg",5033,"2019-03-02","1,55"
1064956,"Region Central","Monster Energy Absolutely Zero","Germany","Bavaria",5483,"2019-03-02","1,24"
1064957,"Region Central","Monster Energy Absolutely Zero","Germany","Berlin",1394,"2019-03-02","1,55"
1064958,"Region Central","Monster Energy Absolutely Zero","Germany","Brandenburg",3380,"2019-03-02","1,55"
1064959,"Region Central","Monster Energy Absolutely Zero","Germany","Bremen",428,"2019-03-02","1,55"
1064960,"Region Central","Monster Energy Absolutely Zero","Germany","Hamburg",956,"2019-03-02","1,55"
1064961,"Region Central","Monster Energy Absolutely Zero","Germany","Hesse",3363,"2019-03-02","1,55"
1064962,"Region Central","Monster Energy Absolutely Zero","Germany","Lower Saxony",2073,"2019-03-02","1,55"
1064963,"Region Central","Monster Energy Absolutely Zero","Germany","Mecklenburg-Vorpommern",474,"2019-03-02","1,55"
1064964,"Region Central","Monster Energy Absolutely Zero","Germany","North Rhine-Westphalia",5186,"2019-03-02","1,55"
1064965,"Region Central","Monster Energy Absolutely Zero","Germany","Rhineland-Palatinate",4094,"2019-03-02","1,55"
1064966,"Region Central","Monster Energy Absolutely Zero","Germany","Saarland",428,"2019-03-02","1,55"
1064967,"Region Central","Monster Energy Absolutely Zero","Germany","Saxony",3439,"2019-03-02","1,55"
1064968,"Region Central","Monster Energy Absolutely Zero","Germany","Saxony-Anhalt",2277,"2019-03-02","1,55"
1064969,"Region Central","Monster Energy Absolutely Zero","Germany","Schleswig-Holstein",1600,"2019-03-02","1,24"
1064970,"Region Central","Monster Energy Absolutely Zero","Germany","Thuringia",2875,"2019-03-02","1,55"
1064971,"Region North 1","Monster Energy Absolutely Zero","Ireland","Cork",442,"2019-03-02","1,44"
1064972,"Region North 1","Monster Energy Absolutely Zero","Ireland","Dublin",1007,"2019-03-02","1,44"
1064973,"Region North 1","Monster Energy Absolutely Zero","Ireland","Galway",218,"2019-03-02","1,44"
1064974,"Region North 1","Monster Energy Absolutely Zero","Ireland","South Dublin",648,"2019-03-02","1,44"
1064975,"Region South","Monster Energy Absolutely Zero","Italy","Abruzzi",1748,"2019-03-02","1,32"
1064976,"Region South","Monster Energy Absolutely Zero","Italy","Apulia",1761,"2019-03-02","1,32"
1064977,"Region South","Monster Energy Absolutely Zero","Italy","Basilicata",1833,"2019-03-02","1,32"
1064978,"Region South","Monster Energy Absolutely Zero","Italy","Calabria",1228,"2019-03-02","1,32"
1064979,"Region South","Monster Energy Absolutely Zero","Italy","Campania",2053,"2019-03-02","1,32"
1064980,"Region South","Monster Energy Absolutely Zero","Italy","Emilia-Romagna",4467,"2019-03-02","1,056"
1064981,"Region South","Monster Energy Absolutely Zero","Italy","Friuli-Venezia Giulia",2095,"2019-03-02","1,32"
1064982,"Region South","Monster Energy Absolutely Zero","Italy","Lazio",1858,"2019-03-02","1,32"
1064983,"Region South","Monster Energy Absolutely Zero","Italy","Liguria",4154,"2019-03-02","1,32"
1064984,"Region South","Monster Energy Absolutely Zero","Italy","Lombardy",3382,"2019-03-02","1,32"
1064985,"Region South","Monster Energy Absolutely Zero","Italy","Marche",2002,"2019-03-02","1,32"
1064986,"Region South","Monster Energy Absolutely Zero","Italy","Piedmont",3946,"2019-03-02","1,32"
1064987,"Region South","Monster Energy Absolutely Zero","Italy","Sardinia",532,"2019-03-02","1,32"
1064988,"Region South","Monster Energy Absolutely Zero","Italy","Sicily",1833,"2019-03-02","1,32"
1064989,"Region South","Monster Energy Absolutely Zero","Italy","Trentino-Alto Adige",1776,"2019-03-02","1,32"
1064990,"Region South","Monster Energy Absolutely Zero","Italy","Tuscany",2515,"2019-03-02","1,32"
1064991,"Region South","Monster Energy Absolutely Zero","Italy","Umbria",2073,"2019-03-02","1,32"
1064992,"Region South","Monster Energy Absolutely Zero","Italy","Veneto",1920,"2019-03-02","1,32"
1064993,"Region South","Monster Energy Absolutely Zero","Italy","Molise",932,"2019-03-02","1,32"
1064994,"Region West","Monster Energy Absolutely Zero","Netherlands","Drenthe",1102,"2019-03-02","1,71"
1064995,"Region West","Monster Energy Absolutely Zero","Netherlands","Friesland",646,"2019-03-02","1,71"
1064996,"Region West","Monster Energy Absolutely Zero","Netherlands","Gelderland",1085,"2019-03-02","1,71"
1064997,"Region West","Monster Energy Absolutely Zero","Netherlands","Groningen",658,"2019-03-02","1,71"
1064998,"Region West","Monster Energy Absolutely Zero","Netherlands","Limburg",1086,"2019-03-02","1,71"
1064999,"Region West","Monster Energy Absolutely Zero","Netherlands","North Brabant",2081,"2019-03-02","1,368"
1065000,"Region West","Monster Energy Absolutely Zero","Netherlands","North Holland",1667,"2019-03-02","1,368"
1065001,"Region West","Monster Energy Absolutely Zero","Netherlands","Overijssel",1349,"2019-03-02","1,71"
1065002,"Region West","Monster Energy Absolutely Zero","Netherlands","South Holland",1301,"2019-03-02","1,71"
1065003,"Region West","Monster Energy Absolutely Zero","Netherlands","Utrecht",1051,"2019-03-02","1,71"
1065004,"Region West","Monster Energy Absolutely Zero","Netherlands","Zeeland",973,"2019-03-02","1,71"
1065005,"Region North 2","Monster Energy Absolutely Zero","Norway","Akershus",268,"2019-03-02","2,02"
1065006,"Region North 2","Monster Energy Absolutely Zero","Norway","Hordaland",233,"2019-03-02","2,02"
1065007,"Region North 2","Monster Energy Absolutely Zero","Norway","Rogaland",214,"2019-03-02","2,02"
1065008,"Region North 2","Monster Energy Absolutely Zero","Norway","Sør-Trøndelag",180,"2019-03-02","2,02"
1065009,"Region North 2","Monster Energy Absolutely Zero","Norway","Østfold",123,"2019-03-02","2,02"
1065010,"Region North 2","Monster Energy Absolutely Zero","Norway","Buskerud",131,"2019-03-02","2,02"
1065011,"Region North 2","Monster Energy Absolutely Zero","Norway","Møre og Romsdal",109,"2019-03-02","2,02"
1065012,"Region North 2","Monster Energy Absolutely Zero","Norway","Vestfold",112,"2019-03-02","2,02"
1065013,"Region North 2","Monster Energy Absolutely Zero","Norway","Nordland",10,"2019-03-02","2,02"
1065014,"Region North 2","Monster Energy Absolutely Zero","Norway","Hedmark",98,"2019-03-02","2,02"
1065015,"Region North 2","Monster Energy Absolutely Zero","Norway","Oppland",99,"2019-03-02","1,616"
1065016,"Region North 2","Monster Energy Absolutely Zero","Norway","Vest-Agder",79,"2019-03-02","2,02"
1065017,"Region South-West","Monster Energy Absolutely Zero","Portugal","Aveiro",447,"2019-03-02","1,24"
1065018,"Region South-West","Monster Energy Absolutely Zero","Portugal","Braga",1044,"2019-03-02","1,24"
1065019,"Region South-West","Monster Energy Absolutely Zero","Portugal","Coimbra",490,"2019-03-02","1,24"
1065020,"Region South-West","Monster Energy Absolutely Zero","Portugal","Lisboa",2246,"2019-03-02","1,24"
1065021,"Region South-West","Monster Energy Absolutely Zero","Portugal","Porto",1597,"2019-03-02","1,24"
1065022,"Region South-West","Monster Energy Absolutely Zero","Portugal","Setúbal",465,"2019-03-02","1,24"
1065023,"Region South-West","Monster Energy Absolutely Zero","Spain","Andalusía",708,"2019-03-02","1,26"
1065024,"Region South-West","Monster Energy Absolutely Zero","Spain","Asturias",1313,"2019-03-02","1,26"
1065025,"Region South-West","Monster Energy Absolutely Zero","Spain","Balearic Islands",2285,"2019-03-02","1,26"
1065026,"Region South-West","Monster Energy Absolutely Zero","Spain","Basque Country",740,"2019-03-02","1,26"
1065027,"Region South-West","Monster Energy Absolutely Zero","Spain","Cantabria",676,"2019-03-02","1,26"
1065028,"Region South-West","Monster Energy Absolutely Zero","Spain","Castile and León",2363,"2019-03-02","1,26"
1065029,"Region South-West","Monster Energy Absolutely Zero","Spain","Castile-La Mancha",1567,"2019-03-02","1,26"
1065030,"Region South-West","Monster Energy Absolutely Zero","Spain","Catalonia",5101,"2019-03-02","1,26"
1065031,"Region South-West","Monster Energy Absolutely Zero","Spain","Aragon",3956,"2019-03-02","1,26"
1065032,"Region South-West","Monster Energy Absolutely Zero","Spain","Extremadura",658,"2019-03-02","1,26"
1065033,"Region South-West","Monster Energy Absolutely Zero","Spain","Galicia",2783,"2019-03-02","1,26"
1065034,"Region South-West","Monster Energy Absolutely Zero","Spain","Madrid",5073,"2019-03-02","1,008"
1065035,"Region South-West","Monster Energy Absolutely Zero","Spain","La Rioja",719,"2019-03-02","1,26"
1065036,"Region South-West","Monster Energy Absolutely Zero","Spain","Murcia",670,"2019-03-02","1,26"
1065037,"Region South-West","Monster Energy Absolutely Zero","Spain","Navarra",661,"2019-03-02","1,26"
1065038,"Region South-West","Monster Energy Absolutely Zero","Spain","Valenciana",3525,"2019-03-02","1,26"
1065039,"Region North 2","Monster Energy Absolutely Zero","Sweden","Stockholm",1150,"2019-03-02","1,94"
1065040,"Region North 2","Monster Energy Absolutely Zero","Sweden","Västra Götaland",755,"2019-03-02","1,94"
1065041,"Region North 2","Monster Energy Absolutely Zero","Sweden","Skåne",695,"2019-03-02","1,94"
1065042,"Region North 2","Monster Energy Absolutely Zero","Sweden","Östergötland",209,"2019-03-02","1,94"
1065043,"Region North 2","Monster Energy Absolutely Zero","Sweden","Uppsala",189,"2019-03-02","1,94"
1065044,"Region North 2","Monster Energy Absolutely Zero","Sweden","Jönköping",168,"2019-03-02","1,94"
1065045,"Region North 2","Monster Energy Absolutely Zero","Sweden","Halland",16,"2019-03-02","1,94"
1065046,"Region North 2","Monster Energy Absolutely Zero","Sweden","Örebro",147,"2019-03-02","1,94"
1065047,"Region North 2","Monster Energy Absolutely Zero","Sweden","Gävleborg",13,"2019-03-02","1,94"
1065048,"Region North 2","Monster Energy Absolutely Zero","Sweden","Södermanland",182,"2019-03-02","1,552"
1065049,"Region Central","Monster Energy Absolutely Zero","Switzerland","Basel-Stadt",194,"2019-03-02","1,664"
1065050,"Region Central","Monster Energy Absolutely Zero","Switzerland","Bern",104,"2019-03-02","2,08"
1065051,"Region Central","Monster Energy Absolutely Zero","Switzerland","Geneva",54,"2019-03-02","2,08"
1065052,"Region Central","Monster Energy Absolutely Zero","Switzerland","Lucerne",49,"2019-03-02","2,08"
1065053,"Region Central","Monster Energy Absolutely Zero","Switzerland","St. Gallen",48,"2019-03-02","2,08"
1065054,"Region Central","Monster Energy Absolutely Zero","Switzerland","Vaud",54,"2019-03-02","2,08"
1065055,"Region Central","Monster Energy Absolutely Zero","Switzerland","Zürich",147,"2019-03-02","2,08"
1065056,"Region North 1","Monster Energy Absolutely Zero","United Kingdom","England",18873,"2019-03-02","1,78"
1065057,"Region North 1","Monster Energy Absolutely Zero","United Kingdom","Scotland",3470,"2019-03-02","1,78"
1065058,"Region North 1","Monster Energy Absolutely Zero","United Kingdom","Wales",342,"2019-03-02","1,78"
1065058,"Region North 1","Monster Energy Absolutely Zero","United Kingdom","Wales",342,"2019-03-02","1,78"
1065059,"Region Central","Big Pump","Austria","Carinthia",798,"2019-03-02","1,15"
1065060,"Region Central","Big Pump","Austria","Salzburg",1633,"2019-03-02","1,15"
1065061,"Region Central","Big Pump","Austria","Styria",748,"2019-03-02","1,15"
1065062,"Region Central","Big Pump","Austria","Tyrol",713,"2019-03-02","1,15"
1065063,"Region Central","Big Pump","Austria","Upper Austria",1598,"2019-03-02","1,15"
1065064,"Region Central","Big Pump","Austria","Vienna",2372,"2019-03-02","1,15"
1065065,"Region West","Big Pump","Belgium","Antwerp",880,"2019-03-02","1,09"
1065066,"Region West","Big Pump","Belgium","Brussels",1109,"2019-03-02","1,09"
1065067,"Region West","Big Pump","Belgium","East Flanders",326,"2019-03-02","1,09"
1065068,"Region West","Big Pump","Belgium","Flemish Brabant",291,"2019-03-02","1,09"
1065069,"Region West","Big Pump","Belgium","Hainaut",306,"2019-03-02","1,09"
1065070,"Region West","Big Pump","Belgium","Limburg",657,"2019-03-02","1,09"
1065071,"Region West","Big Pump","Belgium","Liège",276,"2019-03-02","1,09"
1065072,"Region West","Big Pump","Belgium","Namur",278,"2019-03-02","1,09"
1065073,"Region West","Big Pump","Belgium","West Flanders",309,"2019-03-02","1,09"
1065074,"Region North 2","Big Pump","Denmark","Central Jutland",1541,"2019-03-02","1,27"
1065075,"Region North 2","Big Pump","Denmark","Hovedstaden",3938,"2019-03-02","1,27"
1065076,"Region North 2","Big Pump","Denmark","South Denmark",679,"2019-03-02","1,27"
1065077,"Region North 2","Big Pump","Denmark","Zealand",799,"2019-03-02","1,27"
1065078,"Region North 2","Big Pump","Finland","Finland Proper",1017,"2019-03-02","1,18"
1065079,"Region North 2","Big Pump","Finland","Kymenlaakso",774,"2019-03-02","1,18"
1065080,"Region North 2","Big Pump","Finland","Uusimaa",366,"2019-03-02","1,18"
1065081,"Region West","Big Pump","France","Alsace-Champagne-Ardenne-Lorraine",2526,"2019-03-02","1,09"
1065082,"Region West","Big Pump","France","Aquitaine-Limousin-Poitou-Charentes",3149,"2019-03-02","1,09"
1065083,"Region West","Big Pump","France","Auvergne-Rhône-Alpes",1414,"2019-03-02","0,872"
